star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 92226990,11.36953118394,-12.88080881804,11.36937776735489,-12.881722089785448,92226990.0,2.3760875815932564e+18,2.3760875815932564e+18,3559.0,2MASS J00452869-1252504,5271-00677-1,WDS J00455-1253A,*  18 Cet,tic_near,-33.60562900239543,0.0376738719642162,-205.49691516891653,0.0338122099637985,GaiaDR3,2023A&A...674A...1G,6.86,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.76,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.15,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,4.995,0.034,TIC,2019AJ....158..138S,4.774,0.024,TIC,2019AJ....158..138S,4.622,0.016,TIC,2019AJ....158..138S,5.572,0.006,5.997371673583984,0.0027658020850093,gaia_dr3,2023A&A...674A...1G,6.306142807006836,0.0028486157583543,5.512485980987549,0.0040388238793774,30.88146407390837,0.0327985100448131,GaiaDR3,2023A&A...674A...1G,32.355865478515625,0.0372943878173828,bj2021,2021AJ....161..147B,0,G0V,2006AJ....132..161G,1,5821.0,12.0,Pastel,2022A&A...663A...4S,4.001977997745194,0.0198901827204181,calculated_from_M_and_R,Calculated Value,4.03,0.03,Pastel,2022A&A...663A...4S,-0.22,0.01,Pastel,2022A&A...663A...4S,0.4951935237440583,0.011696465919194,update_TIC,Calculated Value,1.7388183236955903,0.0244879559579365,calc_from_L_and_Teff,Calculated Value,1.1076914072036743,0.0400028228759764,gaia_dr3_flame,2023A&A...674A...1G,0,7.439168930053711,0.7358353137969971,gaia_dr3_flame,2023A&A...674A...1G,,4.0892,14.131943,2.3760875815920476e+18,4.0892,14.131943,2.3760875815920476e+18,1,1,A,61.7,6.920000000000001,2.3760875815920476e+18,4.0892,8.1346,0,,HD 4307,5795,4.05,0.15,-5.08,4.4,2.5,3.6,-10.3,301,Simbad,00 45 28.7,-12 52 51
TIC 257393898,12.0957346922,5.28061389702,12.099107075154986,5.27553944692346,257393898.0,2.552925644460225e+18,2.552925644460225e+18,3765.0,2MASS J00482303+0516497,0017-01398-1,WDS J00484+0517A,HD   4628,tic_near,755.893500290751,0.0768519565463066,-1141.719303057953,0.0606647171080112,GaiaDR3,2023A&A...674A...1G,7.22,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.64,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.74,0.05,Simbad 2009ApJ...694.1085V,2009ApJ...694.1085V,4.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.52,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.367,0.31,TIC,2019AJ....158..138S,3.722,0.23,TIC,2019AJ....158..138S,3.683,0.268,TIC,2019AJ....158..138S,4.897,0.006,5.467689037322998,0.0027879490464027,gaia_dr3,2023A&A...674A...1G,5.938368320465088,0.0029058880977913,4.8287739753723145,0.0043513420021983,134.49484768931154,0.0578156858682632,GaiaDR3,2023A&A...674A...1G,7.433147430419922,0.0031590461730957,bj2021,2021AJ....161..147B,0,K2.5V,2006AJ....132..161G,1,5007.0,20.0,Pastel,2022A&A...663A...4S,4.5953358692687045,0.0266734151095719,calculated_from_M_and_R,Calculated Value,4.62,0.03,Pastel,2022A&A...663A...4S,-0.26,0.01,Pastel,2022A&A...663A...4S,-0.5225898925069997,0.0113478434593758,update_TIC,Calculated Value,0.7281192545613798,0.0111501482364123,calc_from_L_and_Teff,Calculated Value,0.7615059018135071,0.0405398607254028,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,2.7,,,,,0,,HD 4628,4937,4.54,0.19,-4.96,2.1,0.7,1.7,-7.5,296,Simbad,00 48 23.0,+05 16 50
TIC 445258206,12.27615858494,57.81521393977,12.285227381524424,57.81272812559009,445258206.0,4.250400009514794e+17,4.250400009625596e+17,3821.0,2MASS J00490622+5748545,3663-02669-1,WDS J00491+5749A,* eta Cas,tic_near,1078.6091666696218,0.1266704946756363,-551.1334202185512,0.1531008929014206,GaiaDR3,2023A&A...674A...1G,4.04,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.44,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.94,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.58,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.109,0.57,TIC,2019AJ....158..138S,2.086,0.504,TIC,2019AJ....158..138S,1.988,9.996,TIC,2019AJ....158..138S,2.848,1.793,3.3200666904449463,0.0029613371831362,gaia_dr3,2023A&A...674A...1G,3.735507488250733,0.0125061891836999,2.848621368408203,0.0053169263775967,168.83216034019418,0.1663396060466766,GaiaDR3,2023A&A...674A...1G,5.922250747680664,0.0059528350830078,bj2021,2021AJ....161..147B,0,F9V,2008ApJS..176..216A,1,5907.0,12.0,Pastel,2022A&A...663A...4S,4.358005989691067,0.0186083773588604,calculated_from_M_and_R,Calculated Value,4.41,0.02,Pastel,2022A&A...663A...4S,-0.28,0.01,Pastel,2022A&A...663A...4S,0.1025172145371639,0.0019838004693971,gaia_dr3_flame,2023A&A...674A...1G,1.0744279819632376,0.0050078179681571,calc_from_L_and_Teff,Calculated Value,0.9600480794906616,0.040150225162506,gaia_dr3_flame,2023A&A...674A...1G,0,10.061203002929688,1.1486124992370603,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,13.6,3.84,,,,0,,HD 4614,5919,4.37,0.16,-4.96,4.3,0.5,4.2,11.6,263,Simbad,00 49 06.3,+57 48 55
TIC 369395755,12.36150504617,-23.21246270909,12.36401204858633,-23.2119122643033,369395755.0,2.34883051654212e+18,2.348830516542654e+18,3850.0,2MASS J00492678-2312447,6421-00822-1,WDS J00494-2313A,HD   4747,tic_near,519.0490135214384,0.0325459577143192,124.04141605286418,0.0320210941135883,GaiaDR3,2023A&A...674A...1G,8.244,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.927,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.155,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.732,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.344,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.813,0.021,TIC,2019AJ....158..138S,5.433,0.049,TIC,2019AJ....158..138S,5.305,0.029,TIC,2019AJ....158..138S,6.444,0.006,6.957821369171143,0.0027666055516417,gaia_dr3,2023A&A...674A...1G,7.347584247589111,0.0029443187407043,6.3986029624938965,0.0038152167522161,53.05262838180021,0.0281825084239244,GaiaDR3,2023A&A...674A...1G,18.837936401367188,0.0095443725585937,bj2021,2021AJ....161..147B,0,G8/K0V,1988MSS...C04....0H,1,5352.0,19.0,Pastel,2022A&A...663A...4S,4.579699587193064,0.0231289333744346,calculated_from_M_and_R,Calculated Value,4.59,0.06,Pastel,2022A&A...663A...4S,-0.23,0.02,Pastel,2022A&A...663A...4S,-0.335163318698133,0.009722850195458,update_TIC,Calculated Value,0.7907492268773073,0.0104819555577965,calc_from_L_and_Teff,Calculated Value,0.8663821816444397,0.0400169193744659,gaia_dr3_flame,2023A&A...674A...1G,0,5.516665935516357,1.5471608638763428,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,0.6,9.2,,,,0,,HD 4747,5305,4.56,0.23,-4.77,3.1,2.1,2.2,10.3,369,Simbad,00 49 26.8,-23 12 45
TIC 333606239,12.79520020076,-5.03927847193,12.796367991907957,-5.039807177766975,333606239.0,2.525514785221198e+18,2.525514785221198e+18,3979.0,2MASS J00511082-0502213,4680-00535-1,,HD   4915,tic_near,261.88548580607426,0.0276740808039903,-119.04288232325564,0.0263339485973119,GaiaDR3,2023A&A...674A...1G,7.792,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.643,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.972,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.604,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.252,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.793,0.027,TIC,2019AJ....158..138S,5.416,0.033,TIC,2019AJ....158..138S,5.349,0.023,TIC,2019AJ....158..138S,6.354,0.006,6.813366889953613,0.002759671757896,gaia_dr3,2023A&A...674A...1G,7.146054267883301,0.002823817635012,6.30768632888794,0.0037925049904716,44.59124455306682,0.0238471273332834,GaiaDR3,2023A&A...674A...1G,22.409202575683597,0.0134191513061541,bj2021,2021AJ....161..147B,0,G5V,1999MSS...C05....0H,1,5684.0,16.0,Pastel,2022A&A...663A...4S,4.539762009349561,0.0218105787761781,calculated_from_M_and_R,Calculated Value,4.53,0.04,Pastel,2022A&A...663A...4S,-0.21,0.02,Pastel,2022A&A...663A...4S,-0.1428524489668522,0.0112897066000401,update_TIC,Calculated Value,0.8748191511463641,0.0123914887001364,calc_from_L_and_Teff,Calculated Value,0.9672326445579528,0.0401089489459991,gaia_dr3_flame,2023A&A...674A...1G,0,2.554886102676392,1.1363174319267275,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 4915,5668,4.56,0.19,-4.86,3.5,1.4,3.1,-2.9,274,Simbad,00 51 10.8,-05 02 21
TIC 66409287,13.25472978236,-30.35691485123,13.257923204654402,-30.356773021373208,66409287.0,5.031808453624045e+18,5.031808453624045e+18,4148.0,2MASS J00530108-3021249,6998-01282-1,,HD   5133,tic_near,620.2427389277633,0.023030299693346,31.769563449685872,0.0239144191145896,GaiaDR3,2023A&A...674A...1G,8.801,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.11,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.171,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.639,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.179,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.537,0.029,TIC,2019AJ....158..138S,5.049,0.029,TIC,2019AJ....158..138S,4.894,0.031,TIC,2019AJ....158..138S,6.288,0.006,6.884860992431641,0.0027596004050873,gaia_dr3,2023A&A...674A...1G,7.367234706878662,0.002843244794275,6.237112522125244,0.0038126850928913,71.7258931472584,0.0266640018671751,GaiaDR3,2023A&A...674A...1G,13.937378883361816,0.0050868988037109,bj2021,2021AJ....161..147B,0,K2.5Vk:,2006AJ....132..161G,1,4982.0,25.0,Pastel,2022A&A...663A...4S,4.599305777176637,0.0287587157317336,calculated_from_M_and_R,Calculated Value,4.65,0.04,Pastel,2022A&A...663A...4S,-0.1,0.02,Pastel,2022A&A...663A...4S,-0.5371625605175986,0.0148634337109811,update_TIC,Calculated Value,0.7232091600124996,0.0143470907210997,calc_from_L_and_Teff,Calculated Value,0.7581689357757568,0.040195882320404,gaia_dr3_flame,2023A&A...674A...1G,0,13.245394706726074,1.403301239013672,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 5133,4921,4.55,0.43,-4.59,2.5,1.7,1.7,-14.6,269,Simbad,00 53 01.1,-30 21 25
TIC 196692982,17.67460341304,42.93183161562,17.673669293671573,42.93094190794177,196692982.0,3.732089540992008e+17,3.732089540992008e+17,5521.0,2MASS J01104192+4255547,2808-00902-1,WDS J01107+4256A,V* V443 And,tic_near,-153.97429524785463,0.0257813390344381,-200.05232348177483,0.0198979321867227,GaiaDR3,2023A&A...674A...1G,,,,,8.391,0.024,TIC tycho2b3,2019AJ....158..138S,7.66,0.03,TIC hipvmag,2019AJ....158..138S,7.2,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.346,0.032,TIC,2019AJ....158..138S,6.029,0.027,TIC,2019AJ....158..138S,5.943,0.021,TIC,2019AJ....158..138S,7.001,0.006,7.48414421081543,0.0027758692335871,gaia_dr3,2023A&A...674A...1G,7.841663360595703,0.0029667859848417,6.951084613800049,0.0038424336007113,37.094598079938905,0.0208501555025577,GaiaDR3,2023A&A...674A...1G,26.934764862060547,0.0148801803588849,bj2021,2021AJ....161..147B,0,G7V,2007AJ....133.2524W,1,5463.0,33.0,Pastel,2022A&A...663A...4S,4.57056619234331,0.0567599316158811,calculated_from_M_and_R,Calculated Value,4.37,0.18,Pastel,2022A&A...663A...4S,-0.2,0.05,Pastel,2022A&A...663A...4S,-0.2458078196281044,0.0107327935695241,update_TIC,Calculated Value,0.8411749557804384,0.0145365736709255,calc_from_L_and_Teff,Calculated Value,0.96,0.121,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,152.3,2.380000000000001,,,,0,,HD 6963,5496,4.56,0.36,-4.47,3.6,2.3,2.6,-31.6,250,Simbad,01 10 41.9,+42 55 55
TIC 439410069,19.10081305548,-12.09700148479,19.101421358445368,-12.0970230918941,439410069.0,2.468730472844294e+18,2.468730472844294e+18,5938.0,2MASS J01162417-1205493,5275-01029-1,,V* EW Cet,tic_near,133.88308020657234,0.0259269773960113,-4.972424836083219,0.0295897424221038,GaiaDR3,2023A&A...674A...1G,,,,,8.32,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.55,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.208,0.019,TIC,2019AJ....158..138S,5.828,0.04,TIC,2019AJ....158..138S,5.739,0.021,TIC,2019AJ....158..138S,6.86,0.006,7.363023281097412,0.0027789563031304,gaia_dr3,2023A&A...674A...1G,7.743495941162109,0.0030674513057117,6.810642719268799,0.0039404419008016,39.05021069563417,0.0244205445051193,GaiaDR3,2023A&A...674A...1G,25.5908145904541,0.0176200866699218,bj2021,2021AJ....161..147B,0,K0V,1988MSS...C04....0H,1,5432.0,21.0,Pastel,2022A&A...663A...4S,4.514980636112883,0.0235373904758889,calculated_from_M_and_R,Calculated Value,4.56,0.07,Pastel,2022A&A...663A...4S,0.03,0.03,Pastel,2022A&A...663A...4S,-0.239297772230881,0.0104191610366697,update_TIC,Calculated Value,0.8572040932515675,0.0122335747896186,calc_from_L_and_Teff,Calculated Value,0.8771653771400452,0.0404124557971954,gaia_dr3_flame,2023A&A...674A...1G,0,8.022255897521973,1.6455130577087411,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HIP 5938,5432,4.52,0.52,-4.29,5.0,4.2,2.4,8.2,254,Simbad,01 16 24.2,-12 05 49
TIC 11568630,19.87110074285,-24.95120664963,19.870991526370467,-24.95174868996701,11568630.0,5.040068191130125e+18,5.040068191130125e+18,6197.0,2MASS J01192906-2457042,6425-02240-1,,HD   8038,tic_near,-22.081212654375165,0.0276242941617965,-121.84842646799032,0.0177645552903413,GaiaDR3,2023A&A...674A...1G,,,,,9.07,,Simbad,,8.41,,Simbad,,,,,,,,,,7.181,0.035,TIC,2019AJ....158..138S,6.879,0.027,TIC,2019AJ....158..138S,6.799,0.018,TIC,2019AJ....158..138S,7.781,0.006,8.241072654724121,0.0027609833566742,gaia_dr3,2023A&A...674A...1G,8.580187797546387,0.002807525570855,7.730123996734619,0.0037975024310177,20.33532401926295,0.0223602801561355,GaiaDR3,2023A&A...674A...1G,49.10716247558594,0.0607967376708984,bj2021,2021AJ....161..147B,0,G5V,1988MSS...C04....0H,1,5708.0,22.0,Pastel,2022A&A...663A...4S,4.41595975107909,0.0231342765720576,calculated_from_M_and_R,Calculated Value,4.45,0.05,Pastel,2022A&A...663A...4S,0.17,0.03,Pastel,2022A&A...663A...4S,-0.0347243767885016,0.0108120095558417,update_TIC,Calculated Value,0.9824773061375772,0.0143847572121127,calc_from_L_and_Teff,Calculated Value,0.9173544645309448,0.0408204793930053,gaia_dr3_flame,2023A&A...674A...1G,0,10.137240409851074,1.5187129974365243,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 8038,5667,4.45,0.19,-4.85,3.2,0.6,3.1,10.3,256,Simbad,01 19 29.1,-24 57 04
TIC 10802452,20.13445027481,-11.46770230859,20.134955655159803,-11.46831072996997,10802452.0,2.4702728127806095e+18,2.4702728127806095e+18,6276.0,2MASS J01203226-1128035,5276-00413-1,,BD-12   243,tic_near,111.48480532461583,0.0315798930823802,-136.9166159212265,0.0218290723860263,GaiaDR3,2023A&A...674A...1G,,,,,9.19,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.39,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.026,0.02,TIC,2019AJ....158..138S,6.654,0.042,TIC,2019AJ....158..138S,6.549,0.021,TIC,2019AJ....158..138S,7.722,0.006,8.234444618225098,0.0027932198279536,gaia_dr3,2023A&A...674A...1G,8.629772186279297,0.0032080834933699,7.667360305786133,0.0040623314567595,28.32736548023202,0.0255309492349624,GaiaDR3,2023A&A...674A...1G,35.26702880859375,0.0306205749511718,bj2021,2021AJ....161..147B,0,G9V,2006A&A...460..695T,1,5371.0,31.0,Pastel,2022A&A...663A...4S,4.553653281187837,0.0241293111946982,calculated_from_M_and_R,Calculated Value,4.53,0.06,Pastel,2022A&A...663A...4S,0.03,0.03,Pastel,2022A&A...663A...4S,-0.3042107824514238,0.0087818161801605,update_TIC,Calculated Value,0.8136487261926768,0.0124855393626493,calc_from_L_and_Teff,Calculated Value,0.8638921976089478,0.0400104224681854,gaia_dr3_flame,2023A&A...674A...1G,0,7.148772239685059,1.5580618381500244,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HIP 6276,5314,4.47,0.53,-4.32,5.4,4.7,2.2,9.5,254,Simbad,01 20 32.3,-11 28 04
TIC 468723402,20.49630508806,76.71028814488,20.49563501592212,76.71014296688713,468723402.0,5.6013077554615334e+17,5.6013077554615334e+17,6379.0,2MASS J01215911+7642372,4494-01346-1,,HD   7924,tic_near,-34.76718186309017,0.0159018449485301,-32.724308788250696,0.0190107077360153,GaiaDR3,2023A&A...674A...1G,,,,,8.018,0.016,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.167,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.618,0.026,TIC,2019AJ....158..138S,5.231,0.033,TIC,2019AJ....158..138S,5.159,0.02,TIC,2019AJ....158..138S,6.393,0.006,6.940107822418213,0.0027595892153397,gaia_dr3,2023A&A...674A...1G,7.364677429199219,0.0029007386501417,6.344149112701416,0.0038254113216199,58.81249290864094,0.0168067030608654,GaiaDR3,2023A&A...674A...1G,16.995771408081055,0.0052394866943359,bj2021,2021AJ....161..147B,0,K0.5V,2014MNRAS.438.2413V,1,5149.0,15.0,Pastel,2022A&A...663A...4S,4.549047344228473,0.0255597268432227,calculated_from_M_and_R,Calculated Value,4.51,0.04,Pastel,2022A&A...663A...4S,-0.2,0.02,Pastel,2022A&A...663A...4S,-0.4061770112914216,0.0124951441447528,update_TIC,Calculated Value,0.787260307561638,0.0122188063153167,calc_from_L_and_Teff,Calculated Value,0.8002329468727112,0.0400129556655883,gaia_dr3_flame,2023A&A...674A...1G,0,12.210983276367188,1.6260032653808605,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 7924,HD 7924,5136,4.55,0.22,-4.85,1.7,0.2,2.0,-23.4,277,Simbad,01 21 59.1,+76 42 37
TIC 18121498,21.30214827946,28.56669486032,21.30342043040337,28.565994976122777,18121498.0,2.9704509644771904e+17,2.9704509644771904e+17,6643.0,2MASS J01251246+2834005,1754-00192-1,,HD   8574,tic_near,251.2702625502428,0.0245015788823366,-157.5695090557922,0.0160380769520998,GaiaDR3,2023A&A...674A...1G,,,,,8.12,0.239,TIC apassdr9,2019AJ....158..138S,7.12,0.03,TIC hipvmag,2019AJ....158..138S,6.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.048,0.021,TIC,2019AJ....158..138S,5.824,0.018,TIC,2019AJ....158..138S,5.784,0.023,TIC,2019AJ....158..138S,6.598,0.006,6.999838829040527,0.0027631458325086,gaia_dr3,2023A&A...674A...1G,7.273650646209717,0.0028186953590224,6.55430793762207,0.0038364221754376,22.30557969483384,0.021759582683444,GaiaDR3,2023A&A...674A...1G,44.75535583496094,0.0381736755371129,bj2021,2021AJ....161..147B,0,F8,1993yCat.3135....0C,1,6052.0,13.0,Pastel,2022A&A...663A...4S,4.179767938155579,0.0214583156439389,calculated_from_M_and_R,Calculated Value,4.27,0.04,Pastel,2022A&A...663A...4S,0.01,0.02,Pastel,2022A&A...663A...4S,0.3751098387881396,0.0137508832988544,update_TIC,Calculated Value,1.4009083553645731,0.0229802866822471,calc_from_L_and_Teff,Calculated Value,1.0827289819717407,0.0400018692016601,gaia_dr3_flame,2023A&A...674A...1G,0,6.997884273529053,0.78794264793396,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 8574,HD 8574,6031,4.21,0.17,-4.89,6.1,3.5,4.9,18.5,240,Simbad,01 25 12.5,+28 34 00
TIC 248955931,21.57990492728,-4.67407839295,21.57948536516073,-4.674550200716356,248955931.0,2.482274463233174e+18,2.482274463233174e+18,6712.0,2MASS J01261920-0440267,4684-00546-1,"WDS J01263-0440Aa,Ab",HD   8765,tic_near,-105.44426817767642,0.5742490291595459,-113.73535252111948,0.2820383608341217,GaiaDR3,2023A&A...674A...1G,,,,,8.87,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.14,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.929,0.019,TIC,2019AJ....158..138S,6.606,0.026,TIC,2019AJ....158..138S,6.514,0.021,TIC,2019AJ....158..138S,7.514,0.006,7.985654354095459,0.002768187723391,gaia_dr3,2023A&A...674A...1G,8.323567390441895,0.0028267523894723,7.461395263671875,0.0037897296480122,21.77508067860164,0.5381175875663757,GaiaDR3,2023A&A...674A...1G,45.861122131347656,1.043107986450195,bj2021,2021AJ....161..147B,0,G6V,1999MSS...C05....0H,1,5664.0,42.0,Pastel,2022A&A...663A...4S,4.369145198992153,0.0302867564371477,calculated_from_M_and_R,Calculated Value,4.3,0.08,Pastel,2022A&A...663A...4S,0.19,0.04,Pastel,2022A&A...663A...4S,0.0018539250454325,0.0198938924693153,gaia_dr3_flame,2023A&A...674A...1G,1.0407181244325656,0.0283969814746128,calc_from_L_and_Teff,Calculated Value,0.9241528511047364,0.0401264727115631,gaia_dr3_flame,2023A&A...674A...1G,0,10.798307418823242,1.521082878112793,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,"Aa,Ab",0.0,1.5,,,,0,,HD 8765,5632,4.38,0.2,-4.82,4.0,2.5,3.0,-23.2,255,Simbad,01 26 19.2,-04 40 27
TIC 191770861,22.14316790499,42.26769135614,22.143483746086325,42.26725739866821,191770861.0,3.963411969834143e+17,3.963411969834143e+17,6878.0,2MASS J01283434+4216038,2821-02360-1,,HD   8907,tic_near,53.03939964644447,0.0322728045284748,-97.5921231013788,0.0453748181462287,GaiaDR3,2023A&A...674A...1G,,,,,7.15,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.66,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.686,0.023,TIC,2019AJ....158..138S,5.485,0.018,TIC,2019AJ....158..138S,5.422,0.016,TIC,2019AJ....158..138S,6.176,0.006,6.537173748016357,0.0027756384288849,gaia_dr3,2023A&A...674A...1G,6.783265590667725,0.0030302518601116,6.123500347137451,0.0039334215150681,29.94076460671236,0.0320607684552669,GaiaDR3,2023A&A...674A...1G,33.360382080078125,0.0314884185791015,bj2021,2021AJ....161..147B,0,F8,2007AJ....133.2524W,1,6267.0,30.0,Pastel,2022A&A...663A...4S,4.342616255162008,0.0235805544861224,calculated_from_M_and_R,Calculated Value,4.41,0.13,Pastel,2022A&A...663A...4S,0.03,0.05,Pastel,2022A&A...663A...4S,0.30020244790778,0.0161198347261211,update_TIC,Calculated Value,1.198490178527209,0.0250276205699076,calc_from_L_and_Teff,Calculated Value,1.1529688835144043,0.0400022864341735,gaia_dr3_flame,2023A&A...674A...1G,0,3.0870919227600098,0.6528810262680054,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 8907,6271,4.36,0.34,-4.37,16.3,12.9,6.9,8.8,249,Simbad,01 28 34.4,+42 16 04
